Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,DatasetYear,SourceFile
53.0,77097.0,2.0,2.0,74.0,138.0,37.0,37.0,37.0,0.0,69.0,69.0,69.0,0.0,2749.7827,51.882694,25699.0,44505.047,77089.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,64.0,25.941347,25.941347,37.0,69.0,49.8,17.527122,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.25,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,138.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.0847659e+07,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.2124588,0.36874315,3.6158862e+06,6.26203e+06,1.08e+07,3.0,1.08e+07,3.6158862e+06,6.26203e+06,1.08e+07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.36874315,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1003.0,0.0,1003.0,1003.0,1.08e+07,0.0,1.08e+07,1.08e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,5.213873e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.75388,0.95898,1.3034682e+06,2.6049328e+06,5.210867e+06,4.0,5.213873e+06,1.3034682e+06,2.6049328e+06,5.210867e+06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.95898,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,3006.0,0.0,3006.0,3006.0,5.210867e+06,0.0,5.210867e+06,5.210867e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,9.076736e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.305153,0.5508588,2.269184e+06,4.5369e+06,9.074534e+06,4.0,9.076736e+06,2.269184e+06,4.5369e+06,9.074534e+06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5508588,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,2202.0,0.0,2202.0,2202.0,9.074534e+06,0.0,9.074534e+06,9.074534e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443.0,15337.0,1.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,2021.2557,130.4036,15337.0,0.0,15337.0,15337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,65.2018,65.2018,0.0,31.0,10.333333,17.897858,320.33334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.5,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,319.0,79.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,82291.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,10135.0,0.0,2900.25,4871.8257,141291.27,85.06398,13715.167,29620.438,73819.0,33.0,8209.0,4104.5,5748.071,8169.0,40.0,82258.0,27419.334,40383.723,73819.0,201.0,0.0,0.0,0.0,0.0,72.0,92.0,36.45599,48.60799,0.0,10135.0,1453.375,3544.652,1.26e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666667,2900.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,194.0,2.0,2.0,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,886597.94,20618.557,64.666664,105.07775,186.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,80.0,10309.278,10309.278,35.0,51.0,41.4,8.763561,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.75,35.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,102.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.270296e+06,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,1934.5,2538.9192,9157.708,7.084963,158787.0,448619.34,1.269063e+06,3.0,1039.0,519.5,730.4413,1036.0,3.0,1.270169e+06,254033.8,567418.75,1.269063e+06,3.0,0.0,0.0,0.0,0.0,72.0,132.0,2.3616543,4.7233086,0.0,5840.0,1163.3,2138.329,4.5724515e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,118879.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,1934.5,2558.3962,97855.805,75.70723,14859.875,41571.36,117742.0,18.0,807.0,403.5,545.1793,789.0,18.0,118831.0,23766.2,52534.992,117742.0,47.0,0.0,0.0,0.0,0.0,72.0,132.0,25.235744,50.47149,0.0,5840.0,1163.3,2151.1873,4.627607e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,47565.0,2.0,2.0,86.0,214.0,43.0,43.0,43.0,0.0,107.0,107.0,107.0,0.0,6307.1587,84.09545,15855.0,27454.738,47557.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,42.047726,42.047726,43.0,107.0,68.6,35.054245,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.75,43.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,214.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,444.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4504.5044,444.0,0.0,444.0,444.0,444.0,444.0,0.0,444.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,4504.5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30016.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,468913.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,11595.0,0.0,2901.75,5795.5005,24808.44,14.928143,78152.164,190939.2,467905.0,77.0,716.0,358.0,397.394,639.0,77.0,468824.0,156274.67,269879.94,467905.0,168.0,0.0,0.0,0.0,0.0,72.0,92.0,6.397775,8.530367,0.0,11595.0,1454.125,4097.5376,1.68e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.8572,8.666667,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
49495.0,1.0053277e+07,7.0,8.0,11607.0,56.0,5840.0,0.0,1658.1428,2127.5977,20.0,0.0,7.0,5.656854,1160.1193,1.4920508,718091.2,2.2721022e+06,8.500738e+06,1.0,1.01e+07,1.6755461e+06,3.445359e+06,8.610259e+06,15.0,8.611096e+06,1.2301566e+06,3.2061752e+06,8.500738e+06,1.0,0.0,0.0,0.0,0.0,152.0,172.0,0.6962904,0.79576045,0.0,5840.0,729.3125,1589.4738,2.5264268e+06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,777.93335,1658.1428,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11607.0,8.0,56.0,229.0,256.0,5.0,20.0,109450.0,0.0,109450.0,109450.0,8.500738e+06,0.0,8.500738e+06,8.500738e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,6.011876e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.9920983,0.6653497,2.0039586e+06,3.470689e+06,6.011565e+06,49.0,6.011876e+06,2.0039586e+06,3.470689e+06,6.011565e+06,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.6653497,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,311.0,0.0,311.0,311.0,6.011565e+06,0.0,6.011565e+06,6.011565e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,4.650792e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.1604114,0.86006856,1.550264e+06,2.6843505e+06,4.649885e+06,1.0,4.650792e+06,1.550264e+06,2.6843505e+06,4.649885e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.86006856,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.154641e+06,3.0,4.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,7215.0,0.0,2900.25,3540.003,10069.797,6.0624905,192440.17,466986.78,1.145651e+06,23.0,8812.0,4406.0,5403.71,8227.0,585.0,1.154534e+06,384844.66,658891.56,1.145651e+06,155.0,0.0,0.0,0.0,0.0,72.0,92.0,2.59821,3.4642801,0.0,7215.0,1453.375,2786.2598,7.7632435e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666667,2900.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,7.802554e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0759158,0.51265264,2.6008512e+06,4.4978775e+06,7.794552e+06,1004.0,7.802554e+06,2.6008512e+06,4.4978775e+06,7.794552e+06,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.51265264,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,8002.0,0.0,8002.0,8002.0,7.794552e+06,0.0,7.794552e+06,7.794552e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.25209e+06,2.0,4.0,20.0,11607.0,20.0,0.0,10.0,14.142136,11595.0,0.0,2901.75,5795.5005,9286.073,4.791988,250418.0,559423.5,1.251145e+06,6.0,819.0,819.0,0.0,819.0,819.0,1.252051e+06,417350.34,722087.5,1.251145e+06,6.0,0.0,0.0,0.0,0.0,52.0,92.0,1.5973293,3.1946585,0.0,11595.0,1661.0,4380.488,1.92e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1937.8334,10.0,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,4.0,11607.0,8192.0,229.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.003861e+08,9.0,5.0,62.0,11607.0,20.0,0.0,6.888889,5.3019915,7215.0,0.0,2321.4,3327.7698,116.241196,0.13946155,7.7220075e+06,2.72e+07,9.83e+07,3.0,9.97e+07,1.25e+07,3.47e+07,9.83e+07,3.0,719856.0,179964.0,359058.3,718551.0,14.0,0.0,0.0,0.0,0.0,192.0,112.0,0.08965385,0.049807694,0.0,7215.0,778.3333,2107.035,4.439596e+06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.9286,6.888889,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,62.0,5.0,11607.0,256.0,229.0,7.0,20.0,1.330005e+06,0.0,1.330005e+06,1.330005e+06,9.83e+07,0.0,9.83e+07,9.83e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
64639.0,8.1852696e+07,6.0,9.0,11607.0,62.0,5840.0,0.0,1934.5,2375.5234,20.0,0.0,6.888889,5.3019915,142.56097,0.18325603,5.846621e+06,2e+07,7.52e+07,0.0,8.19e+07,1.64e+07,3.59e+07,8.07e+07,42.0,8.07e+07,1.01e+07,2.64e+07,7.52e+07,0.0,0.0,0.0,0.0,0.0,132.0,192.0,0.07330241,0.10995362,0.0,5840.0,729.6875,1676.323,2.810059e+06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,778.3333,1934.5,6.888889,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11607.0,9.0,62.0,229.0,256.0,4.0,20.0,30287.0,0.0,30287.0,30287.0,4.03e+07,4.93e+07,7.52e+07,5.419562e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,802055.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,1934.5,2177.345,14503.993,11.221175,100256.875,283153.12,801025.0,3.0,695.0,347.5,273.65033,541.0,154.0,802007.0,160401.4,358119.6,801025.0,3.0,0.0,0.0,0.0,0.0,72.0,132.0,3.740392,7.480784,0.0,4380.0,1163.3,1903.9626,3.6250738e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
39817.0,9.318267e+06,1.0,5.0,6.0,30.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,3.8633792,0.6438966,1.8636534e+06,4.152442e+06,9.291743e+06,1.0,0.0,0.0,0.0,0.0,0.0,9.316778e+06,2.3291945e+06,4.641714e+06,9.291743e+06,1.0,0.0,0.0,0.0,0.0,20.0,100.0,0.10731609,0.53658044,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,20.0,26524.0,0.0,26524.0,26524.0,9.291743e+06,0.0,9.291743e+06,9.291743e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.304899e+06,3.0,4.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,11595.0,0.0,2901.75,5795.5005,8914.866,5.3644,217483.17,532406.8,1.304254e+06,5.0,598.0,299.0,352.1392,548.0,50.0,1.304888e+06,434962.66,752828.44,1.304254e+06,5.0,0.0,0.0,0.0,0.0,72.0,92.0,2.2990284,3.0653713,0.0,11595.0,1454.125,4097.5376,1.68e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.8572,8.666667,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,7.329811e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.2742999,0.54571664,2.4432702e+06,4.230139e+06,7.327814e+06,998.0,7.329811e+06,2.4432702e+06,4.230139e+06,7.327814e+06,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.54571664,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1997.0,0.0,1997.0,1997.0,7.327814e+06,0.0,7.327814e+06,7.327814e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,9.773658e+07,8.0,4.0,56.0,11607.0,20.0,0.0,7.0,5.656854,11595.0,0.0,2901.75,5795.5005,119.33096,0.122779004,8.885143e+06,2.88e+07,9.57e+07,1.0,9.73e+07,1.39e+07,3.61e+07,9.57e+07,1.0,468480.0,156160.0,269764.62,467657.0,5.0,0.0,0.0,0.0,0.0,172.0,92.0,0.081852674,0.040926337,0.0,11595.0,897.61536,3214.1675,1.03e+07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,972.4167,7.0,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,4.0,11607.0,256.0,229.0,6.0,20.0,1.574273e+06,0.0,1.574273e+06,1.574273e+06,9.57e+07,0.0,9.57e+07,9.57e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,160050.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,149.95314,24.99219,53350.0,92266.375,159890.0,3.0,160050.0,53350.0,92266.375,159890.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,24.99219,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.936022e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,15.495691,2.5826154,484005.5,967321.8,1.934988e+06,1.0,1.936022e+06,484005.5,967321.8,1.934988e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.5826154,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,895381.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,8760.0,0.0,2900.25,4128.3193,12985.533,7.817901,149230.17,358453.25,880832.0,76.0,14266.0,7133.0,9841.512,14092.0,174.0,895305.0,298435.0,504419.88,880832.0,186.0,0.0,0.0,0.0,0.0,72.0,92.0,3.350529,4.467372,0.0,8760.0,1453.375,3113.9526,9.696701e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666667,2900.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,8.025087e+07,8.0,6.0,56.0,11601.0,20.0,0.0,7.0,5.656854,4295.0,0.0,1933.5,1743.6128,145.25699,0.17445293,6.173144e+06,1.99e+07,7.2e+07,0.0,8.01e+07,1.14e+07,2.69e+07,7.2e+07,0.0,169064.0,33812.8,65929.055,150947.0,46.0,0.0,0.0,0.0,0.0,172.0,132.0,0.09968739,0.07476554,0.0,4295.0,777.5333,1428.3793,2.0402672e+06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.0714,7.0,1933.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,6.0,11601.0,256.0,229.0,6.0,20.0,2013.0,0.0,2013.0,2013.0,4e+07,4.51e+07,7.2e+07,8.124797e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
61018.0,44562.0,6.0,2.0,11601.0,26.0,8760.0,0.0,1933.5,3415.533,20.0,6.0,13.0,9.899495,260917.38,179.52516,6366.0,10552.267,22838.0,48.0,44562.0,8912.4,12101.578,22838.0,48.0,700.0,700.0,0.0,700.0,700.0,0.0,0.0,0.0,0.0,144.0,40.0,134.64386,44.88129,0.0,8760.0,1291.8889,2866.6074,8.217438e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1453.375,1933.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11601.0,2.0,26.0,8192.0,256.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,18962.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,632.84467,105.474106,18962.0,0.0,18962.0,18962.0,18962.0,18962.0,0.0,18962.0,18962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,105.474106,0.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
60501.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e+06,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,170.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,48979.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,490.00592,81.667656,16326.333,27731.588,48348.0,290.0,48979.0,16326.333,27731.588,48348.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,81.667656,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.839927e+06,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,7215.0,0.0,2321.4,3327.7698,6322.5337,4.3479986,262846.72,695109.56,1.839207e+06,3.0,486.0,243.0,339.41125,483.0,3.0,1.839911e+06,459977.75,919486.2,1.839207e+06,3.0,0.0,0.0,0.0,0.0,72.0,112.0,1.6304995,2.717499,0.0,7215.0,1292.5555,2650.5857,7.0256045e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
